num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
4,8.000000,7.646589,0.013126,0.001446,493437.000000,3195371.577278,24975.921288,0.000000,0.000852,1,1
4,17.000000,5.459138,0.013262,0.001453,493369.000000,3195349.740727,24975.866697,0.000000,0.001810,1,1
8,31.000000,7.808919,0.013758,0.001473,493121.000000,3195287.269376,24975.710519,0.000000,0.006600,1,1
1,8.000000,4.065202,0.013774,0.001474,493113.000000,3195283.204173,24975.700356,0.000000,0.000213,1,1
3,6.000000,5.646779,0.013810,0.001479,493095.000000,3195266.263837,24975.632122,0.000000,0.000479,1,1
16,16.000000,15.987094,0.014322,0.001559,492839.000000,3195010.470329,24974.992466,0.000000,0.006813,1,1
4,20.000000,5.974332,0.014482,0.001567,492759.000000,3194986.573001,24974.932722,0.000000,0.002129,1,1
3,6.000000,6.106980,0.014518,0.001572,492741.000000,3194968.252062,24974.749513,0.000000,0.000479,1,1
6,27.000000,7.132397,0.014842,0.001586,492579.000000,3194925.457680,24974.642527,0.000000,0.004311,1,1
4,8.000000,7.646589,0.014906,0.001595,492547.000000,3194894.871323,24974.336664,0.000000,0.000852,1,1
8,31.000000,7.808919,0.015402,0.001615,492299.000000,3194832.399971,24974.180485,0.000000,0.006600,1,1
1,8.000000,4.065202,0.015418,0.001616,492291.000000,3194828.334769,24974.170322,0.000000,0.000213,1,1
3,6.000000,5.646779,0.015454,0.001621,492273.000000,3194811.394432,24974.102088,0.000000,0.000479,1,1
16,16.000000,15.987094,0.015966,0.001701,492017.000000,3194555.600925,24973.462432,0.000000,0.006813,1,1
4,20.000000,5.974332,0.016126,0.001709,491937.000000,3194531.703597,24973.402689,0.000000,0.002129,1,1
2,5.000000,5.170067,0.016146,0.001712,491927.000000,3194521.363463,24973.299288,0.000000,0.000266,1,1
2,5.000000,5.133259,0.016166,0.001715,491917.000000,3194511.096945,24973.196623,0.000000,0.000266,1,1
2,5.000000,5.111099,0.016186,0.001718,491907.000000,3194500.874747,24973.094401,0.000000,0.000266,1,1
8,31.000000,7.808919,0.016682,0.001738,491659.000000,3194438.403396,24972.938222,0.000000,0.006600,1,1
1,8.000000,4.065202,0.016698,0.001739,491651.000000,3194434.338194,24972.928059,0.000000,0.000213,1,1
3,6.000000,5.646779,0.016734,0.001745,491633.000000,3194417.397857,24972.859825,0.000000,0.000479,1,1
2,11.000000,4.519162,0.016778,0.001747,491611.000000,3194408.359533,24972.837230,0.000000,0.000585,1,1
9,10.000000,10.155189,0.016958,0.001776,491521.000000,3194316.962835,24972.564902,0.000000,0.002395,1,1
11,12.000000,11.650627,0.017222,0.001816,491389.000000,3194188.805935,24972.204640,0.000000,0.003513,1,1
2,6.000000,5.600914,0.017246,0.001819,491377.000000,3194177.604106,24972.092622,0.000000,0.000319,1,1
6,8.000000,8.022673,0.017342,0.001835,491329.000000,3194129.468068,24971.932395,0.000000,0.001277,1,1
4,19.000000,5.909588,0.017494,0.001842,491253.000000,3194105.829715,24971.873299,0.000000,0.002023,1,1
3,7.000000,6.542847,0.017536,0.001848,491232.000000,3194086.201174,24971.677014,0.000000,0.000559,1,1
16,16.000000,15.987094,0.018048,0.001928,490976.000000,3193830.407667,24971.037358,0.000000,0.006813,1,1
4,20.000000,5.974332,0.018208,0.001935,490896.000000,3193806.510339,24970.977615,0.000000,0.002129,1,1
2,5.000000,5.170067,0.018228,0.001939,490886.000000,3193796.170205,24970.874213,0.000000,0.000266,1,1
2,5.000000,5.133259,0.018248,0.001942,490876.000000,3193785.903687,24970.771548,0.000000,0.000266,1,1
2,5.000000,5.111099,0.018268,0.001945,490866.000000,3193775.681489,24970.669326,0.000000,0.000266,1,1
8,31.000000,7.808919,0.018764,0.001965,490618.000000,3193713.210138,24970.513148,0.000000,0.006600,1,1
1,8.000000,4.065202,0.018780,0.001966,490610.000000,3193709.144936,24970.502985,0.000000,0.000213,1,1
3,6.000000,5.646779,0.018816,0.001971,490592.000000,3193692.204599,24970.434751,0.000000,0.000479,1,1
2,11.000000,4.519162,0.018860,0.001974,490570.000000,3193683.166275,24970.412155,0.000000,0.000585,1,1
9,10.000000,10.155189,0.019040,0.002003,490480.000000,3193591.769577,24970.139827,0.000000,0.002395,1,1
11,12.000000,11.650627,0.019304,0.002043,490348.000000,3193463.612677,24969.779566,0.000000,0.003513,1,1
2,6.000000,5.600914,0.019328,0.002046,490336.000000,3193452.410848,24969.667547,0.000000,0.000319,1,1
6,8.000000,8.022673,0.019424,0.002061,490288.000000,3193404.274810,24969.507321,0.000000,0.001277,1,1
4,19.000000,5.909588,0.019576,0.002069,490212.000000,3193380.636457,24969.448225,0.000000,0.002023,1,1
3,7.000000,6.542847,0.019618,0.002075,490191.000000,3193361.007917,24969.251939,0.000000,0.000559,1,1
16,16.000000,15.987094,0.020130,0.002155,489935.000000,3193105.214409,24968.612284,0.000000,0.006813,1,1
4,20.000000,5.974332,0.020290,0.002162,489855.000000,3193081.317081,24968.552540,0.000000,0.002129,1,1
2,5.000000,5.170067,0.020310,0.002165,489845.000000,3193070.976947,24968.449139,0.000000,0.000266,1,1
2,5.000000,5.133259,0.020330,0.002169,489835.000000,3193060.710429,24968.346474,0.000000,0.000266,1,1
2,5.000000,5.111099,0.020350,0.002172,489825.000000,3193050.488231,24968.244252,0.000000,0.000266,1,1
8,31.000000,7.808919,0.020846,0.002191,489577.000000,3192988.016880,24968.088073,0.000000,0.006600,1,1
1,8.000000,4.065202,0.020862,0.002193,489569.000000,3192983.951678,24968.077910,0.000000,0.000213,1,1
3,6.000000,5.646779,0.020898,0.002198,489551.000000,3192967.011341,24968.009677,0.000000,0.000479,1,1
2,11.000000,4.519162,0.020942,0.002201,489529.000000,3192957.973017,24967.987081,0.000000,0.000585,1,1
9,10.000000,10.155189,0.021122,0.002229,489439.000000,3192866.576319,24967.714753,0.000000,0.002395,1,1
11,12.000000,11.650627,0.021386,0.002269,489307.000000,3192738.419420,24967.354491,0.000000,0.003513,1,1
2,6.000000,5.600914,0.021410,0.002273,489295.000000,3192727.217591,24967.242473,0.000000,0.000319,1,1
6,8.000000,8.022673,0.021506,0.002288,489247.000000,3192679.081552,24967.082246,0.000000,0.001277,1,1
4,19.000000,5.909588,0.021658,0.002295,489171.000000,3192655.443199,24967.023150,0.000000,0.002023,1,1
3,7.000000,6.542847,0.021700,0.002301,489150.000000,3192635.814659,24966.826865,0.000000,0.000559,1,1
